.ьёс|ы|гем	pl,nom,1sg,comp
.ьёс|ы	pl,nom,1sg
.ьёс|ме|гес	pl,acc,1sg,comp
.ьёс|ме|гем	pl,acc,1sg,comp
.ьёс|ме	pl,acc,1sg
.ьёс|элэн|гес	pl,gen,1sg,comp
.ьёс|элэн|гем	pl,gen,1sg,comp
.ьёс|элэн	pl,gen,1sg
.ьёс|ылэн|гес	pl,gen,1sg,comp
.ьёс|ылэн|гем	pl,gen,1sg,comp
.ьёс|ылэн	pl,gen,1sg
.ьёс|элэсь|гес	pl,abl,1sg,comp
.ьёс|элэсь|гем	pl,abl,1sg,comp
.ьёс|элэсь	pl,abl,1sg
.ьёс|ылэсь|гес	pl,abl,1sg,comp
.ьёс|ылэсь|гем	pl,abl,1sg,comp
.ьёс|ылэсь	pl,abl,1sg
.ьёс|элы|гес	pl,dat,1sg,comp
.ьёс|элы|гем	pl,dat,1sg,comp
.ьёс|элы	pl,dat,1sg
.ьёс|ылы|гес	pl,dat,1sg,comp
.ьёс|ылы|гем	pl,dat,1sg,comp
.ьёс|ылы	pl,dat,1sg
.ьёс|этэк|гес	pl,car,1sg,comp
.ьёс|этэк|гем	pl,car,1sg,comp
.ьёс|этэк	pl,car,1sg
.ьёс|ытэк|гес	pl,car,1sg,comp
.ьёс|ытэк|гем	pl,car,1sg,comp
.ьёс|ытэк	pl,car,1sg
.ьёс|эя|гес	pl,adv,1sg,comp
.ьёс|эя|гем	pl,adv,1sg,comp
.ьёс|эя	pl,adv,1sg
.ьёс|ыя|гес	pl,adv,1sg,comp
.ьёс|ыя|гем	pl,adv,1sg,comp
.ьёс|ыя	pl,adv,1sg
.ьёс|элань|гес	pl,app,1sg,comp
.ьёс|элань|гем	pl,app,1sg,comp
.ьёс|элань	pl,app,1sg
.ьёс|ылэнь|гес	pl,app,1sg,comp
.ьёс|ылэнь|гем	pl,app,1sg,comp
.ьёс|ылэнь	pl,app,1sg
.ьёс|эным|гес	pl,ins,1sg,comp
.ьёс|эным|гем	pl,ins,1sg,comp
.ьёс|эным	pl,ins,1sg
.ьёс|ыным|гес	pl,ins,1sg,comp
.ьёс|ыным|гем	pl,ins,1sg,comp
.ьёс|ыным	pl,ins,1sg
.ьёс|ам|гес	pl,loc,1sg,comp
.ьёс|ам|гем	pl,loc,1sg,comp
.ьёс|ам	pl,loc,1sg
.ьёс|ам|гес	pl,ill,1sg,comp
.ьёс|ам|гем	pl,ill,1sg,comp
.ьёс|ам	pl,ill,1sg
.ьёс|ысьтым|гес	pl,el,1sg,comp
.ьёс|ысьтым|гем	pl,el,1sg,comp
.ьёс|ысьтым	pl,el,1sg
.ьёс|ысеным|гес	pl,egr,1sg,comp
.ьёс|ысеным|гем	pl,egr,1sg,comp
.ьёс|ысеным	pl,egr,1sg
.ьёс|озям|гес	pl,term,1sg,comp
.ьёс|озям|гем	pl,term,1sg,comp
.ьёс|озям	pl,term,1sg
.ьёс|этӥм|гес	pl,prol,1sg,comp
.ьёс|этӥм|гем	pl,prol,1sg,comp
.ьёс|этӥм	pl,prol,1sg
.ьёс|ытӥм|гес	pl,prol,1sg,comp
.ьёс|ытӥм|гем	pl,prol,1sg,comp
.ьёс|ытӥм	pl,prol,1sg
.ьёс|тӥм|гес	pl,prol,1sg,comp
.ьёс|тӥм|гем	pl,prol,1sg,comp
.ьёс|тӥм	pl,prol,1sg
.ьёс|эд|гес	pl,nom,2sg,comp
.ьёс|эд|гем	pl,nom,2sg,comp
